source,target,proximity
13403,13490,3
13407,13490,4
13413,13490,24
13416,13490,1
13417,13490,5
13421,13490,10
13424,13490,3
13425,13490,3
13431,13490,3
13435,13490,1
13438,13490,7
13439,13490,3
13440,13490,70
13456,13490,5
13461,13490,2
13469,13490,2
13471,13490,2
13476,13490,7
13477,13490,2
13478,13490,5
13480,13490,4
13491,13490,4
13492,13490,24
13494,13490,1
13495,13490,1
13501,13490,19
13502,13490,20
13309,13491,1
13313,13491,5
13318,13491,3
13322,13491,11
13323,13491,2
13328,13491,2
13340,13491,16
13350,13491,1
13354,13491,1
13357,13491,36
13361,13491,5
13365,13491,8
13367,13491,1
13403,13491,1
13407,13491,17
13413,13491,7
13416,13491,1
13421,13491,1
13425,13491,1
13438,13491,2
13439,13491,27
13440,13491,6
13456,13491,10
13477,13491,1
13480,13491,13
13492,13491,3
13501,13491,8
13502,13491,8
13042,13162,1
13054,13162,3
13421,13162,1
13425,13162,1
13440,13162,1
13461,13162,1
13478,13162,1
13301,13431,1
13304,13431,1
13309,13431,2
13323,13431,1
13324,13431,24
13338,13431,1
13339,13431,1
13340,13431,3
13350,13431,3
13354,13431,3
13357,13431,2
13365,13431,6
13403,13431,2
13406,13431,4
13407,13431,4
13413,13431,2
13416,13431,10
13417,13431,1
13420,13431,3
13435,13431,1
13438,13431,11
13440,13431,2
13456,13431,2
13492,13431,1
13501,13431,1
13502,13431,7
13304,13322,1
13308,13322,1
13309,13322,1
13313,13322,4
13318,13322,4
13319,13322,1
13323,13322,3
13324,13322,2
13338,13322,1
13340,13322,4
13350,13322,11
13352,13322,1
13357,13322,16
13361,13322,2
13365,13322,7
13403,13322,1
13406,13322,1
13407,13322,7
13413,13322,9
13416,13322,1
13417,13322,2
13421,13322,3
13424,13322,4
13425,13322,2
13431,13322,1
13438,13322,1
13439,13322,11
13440,13322,2
13456,13322,21
13480,13322,6
13490,13322,1
13491,13322,7
13492,13322,3
13495,13322,1
13501,13322,8
13502,13322,16
13123,13042,1
13157,13042,1
13308,13042,6
13309,13042,2
13316,13042,2
13323,13042,1
13329,13042,1
13354,13042,1
13413,13042,1
13421,13042,4
13440,13042,2
13461,13042,1
13471,13042,2
13480,13042,1
13054,13461,5
13162,13461,2
13308,13461,3
13309,13461,1
13316,13461,8
13323,13461,7
13340,13461,1
13350,13461,1
13357,13461,1
13365,13461,2
13403,13461,2
13413,13461,2
13417,13461,1
13421,13461,75
13440,13461,15
13456,13461,1
13469,13461,1
13471,13461,4
13476,13461,16
13477,13461,8
13478,13461,6
13483,13461,1
13490,13461,1
13492,13461,2
13495,13461,1
13501,13461,5
13502,13461,1
13313,13318,17
13322,13318,1
13323,13318,1
13338,13318,1
13340,13318,3
13350,13318,2
13354,13318,1
13357,13318,1
13402,13318,2
13403,13318,1
13407,13318,2
13413,13318,5
13438,13318,1
13439,13318,4
13440,13318,3
13456,13318,8
13469,13318,1
13476,13318,1
13480,13318,4
13491,13318,7
13492,13318,1
13501,13318,5
13502,13318,10
13054,13438,1
13301,13438,1
13304,13438,6
13309,13438,5
13316,13438,1
13324,13438,2
13338,13438,3
13352,13438,1
13354,13438,14
13357,13438,1
13361,13438,1
13365,13438,2
13367,13438,1
13403,13438,3
13413,13438,7
13416,13438,1
13417,13438,2
13420,13438,2
13421,13438,1
13431,13438,4
13435,13438,2
13439,13438,1
13440,13438,13
13456,13438,1
13471,13438,1
13476,13438,1
13477,13438,2
13486,13438,1
13489,13438,1
13490,13438,1
13492,13438,1
13501,13438,1
13502,13438,9
13309,13319,2
13316,13319,2
13318,13319,2
13321,13319,1
13323,13319,6
13324,13319,1
13329,13319,1
13340,13319,5
13350,13319,2
13357,13319,1
13361,13319,2
13363,13319,1
13403,13319,1
13407,13319,1
13413,13319,25
13417,13319,2
13420,13319,1
13421,13319,1
13424,13319,1
13425,13319,1
13440,13319,6
13456,13319,9
13469,13319,1
13477,13319,2
13478,13319,1
13480,13319,5
13491,13319,3
13492,13319,4
13495,13319,1
13501,13319,9
13502,13319,16
13321,13328,1
13323,13328,9
13329,13328,1
13338,13328,2
13357,13328,1
13402,13328,1
13403,13328,2
13413,13328,2
13417,13328,1
13421,13328,1
13425,13328,8
13431,13328,1
13438,13328,1
13439,13328,1
13440,13328,6
13461,13328,1
13476,13328,1
13477,13328,2
13480,13328,11
13490,13328,1
13491,13328,1
13494,13328,1
13502,13328,3
13054,13456,1
13304,13456,1
13309,13456,3
13313,13456,2
13316,13456,1
13318,13456,15
13319,13456,2
13321,13456,2
13322,13456,12
13323,13456,4
13324,13456,1
13340,13456,4
13350,13456,2
13354,13456,1
13357,13456,12
