source,target,proximity
14013,14219,1
14025,14219,35
14026,14219,1
14028,14219,2
14030,14219,9
14031,14219,19
14032,14219,27
14033,14219,17
14034,14219,9
14035,14219,1
14043,14219,111
14047,14219,95
14051,14219,46
14052,14219,96
14055,14219,7
14057,14219,98
14059,14219,55
14061,14219,6
14067,14219,4
14068,14219,21
14069,14219,2
14070,14219,19
14072,14219,46
14075,14219,770
14080,14219,25
14081,14219,9
14085,14219,152
14086,14219,147
14091,14219,13
14092,14219,16
14094,14219,63
14102,14219,8
14105,14219,7
14108,14219,5
14109,14219,2
14111,14219,46
14112,14219,3
14120,14219,60
14127,14219,379
14131,14219,10
14132,14219,13
14134,14219,1
14139,14219,10
14141,14219,54
14145,14219,1
14150,14219,84
14169,14219,1
14170,14219,24
14172,14219,2
14174,14219,4
14201,14219,29
14202,14219,15
14203,14219,6
14204,14219,26
14206,14219,99
14207,14219,71
14208,14219,20
14209,14219,17
14210,14219,90
14211,14219,61
14212,14219,41
14213,14219,79
14214,14219,54
14215,14219,123
14216,14219,75
14217,14219,54
14218,14219,308
14220,14219,178
14221,14219,116
14222,14219,29
14223,14219,52
14224,14219,313
14225,14219,150
14226,14219,64
14227,14219,156
14228,14219,47
14261,14219,12
14301,14219,16
14303,14219,5
14304,14219,47
14305,14219,37
14001,14223,20
14004,14223,22
14006,14223,8
14008,14223,2
14012,14223,1
14013,14223,1
14025,14223,5
14026,14223,4
14028,14223,2
14030,14223,2
14031,14223,25
14032,14223,20
14033,14223,4
14043,14223,48
14047,14223,18
14051,14223,63
14052,14223,19
14055,14223,1
14057,14223,7
14059,14223,9
14061,14223,4
14067,14223,4
14068,14223,26
14072,14223,59
14075,14223,64
14080,14223,11
14081,14223,1
14085,14223,10
14086,14223,48
14091,14223,1
14092,14223,12
14094,14223,98
14102,14223,1
14105,14223,4
14108,14223,6
14109,14223,2
14111,14223,3
14120,14223,144
14126,14223,1
14127,14223,38
14131,14223,3
14132,14223,11
14139,14223,2
14141,14223,4
14150,14223,278
14169,14223,1
14170,14223,5
14172,14223,8
14174,14223,9
14201,14223,42
14202,14223,13
14203,14223,3
14204,14223,15
14206,14223,39
14207,14223,52
14208,14223,9
14209,14223,14
14210,14223,36
14211,14223,33
14212,14223,15
14213,14223,61
14214,14223,40
14215,14223,65
14216,14223,72
14217,14223,159
14218,14223,16
14219,14223,11
14220,14223,29
14221,14223,153
14222,14223,25
14224,14223,58
14225,14223,95
14226,14223,122
14227,14223,56
14228,14223,72
14261,14223,1
14301,14223,19
14303,14223,13
14304,14223,50
14305,14223,25
14001,14301,2
14004,14301,2
14008,14301,2
14012,14301,4
14025,14301,1
14028,14301,3
14030,14301,1
14031,14301,2
14032,14301,2
14043,14301,11
14051,14301,11
14052,14301,4
14057,14301,4
14059,14301,1
14067,14301,2
14068,14301,8
14070,14301,1
14072,14301,42
14075,14301,12
14080,14301,1
14085,14301,1
14086,14301,6
14092,14301,95
14094,14301,64
14102,14301,1
14105,14301,7
14108,14301,13
14109,14301,2
14111,14301,1
14120,14301,98
14126,14301,1
14127,14301,7
14131,14301,24
14132,14301,20
14150,14301,31
14172,14301,6
14174,14301,50
14201,14301,4
14202,14301,3
14203,14301,2
14204,14301,2
14206,14301,3
14207,14301,9
14208,14301,1
14209,14301,7
14210,14301,5
14211,14301,9
14212,14301,3
14213,14301,7
14214,14301,7
14215,14301,13
14216,14301,11
14217,14301,13
14218,14301,6
14219,14301,4
14220,14301,5
14221,14301,20
14222,14301,6
14223,14301,10
14224,14301,11
14225,14301,12
14226,14301,10
14227,14301,7
14228,14301,13
14261,14301,4
14302,14301,4
14303,14301,102
14304,14301,256
14305,14301,254
14001,14204,3
14004,14204,18
14006,14204,17
14008,14204,1
14012,14204,7
14025,14204,13
14026,14204,2
14028,14204,1
14030,14204,2
14031,14204,15
14032,14204,15
14033,14204,8
14034,14204,3
14043,14204,57
14047,14204,16
14051,14204,28
14052,14204,30
14057,14204,19
14059,14204,19
14061,14204,2
14068,14204,9
14069,14204,1
14070,14204,3
14072,14204,29
14075,14204,97
14080,14204,2
14081,14204,5
14085,14204,18
14086,14204,74
14091,14204,1
14092,14204,20
14094,14204,59
14102,14204,3
14105,14204,4
14108,14204,6
14109,14204,1
14111,14204,10
14120,14204,46
14127,14204,72
14131,14204,8
14132,14204,6
14139,14204,4
14141,14204,4
14150,14204,88
14170,14204,3
14172,14204,3
14174,14204,9
14201,14204,48
14202,14204,26
14203,14204,12
14206,14204,80
14207,14204,80
14208,14204,32
14209,14204,34
14210,14204,74
14211,14204,84
14212,14204,36
14213,14204,74
14214,14204,53
14215,14204,162
14216,14204,58
14217,14204,47
14218,14204,51
14219,14204,31
14220,14204,65
14221,14204,96
14222,14204,36
14223,14204,56
14224,14204,80
14225,14204,97
14226,14204,54
14227,14204,60
14228,14204,34
14301,14204,15
14303,14204,5
14304,14204,32
14305,14204,15
14001,14206,37
14004,14206,65
14006,14206,41
14008,14206,3
14012,14206,5
14013,14206,5
14025,14206,11
14026,14206,9
14028,14206,1
14030,14206,9
14031,14206,38
14032,14206,23
14033,14206,17
14034,14206,9
14037,14206,2
14043,14206,180
14047,14206,35
14051,14206,76
14052,14206,118
14055,14206,6
14057,14206,54
14059,14206,104
14061,14206,3
14067,14206,13
14068,14206,31
14069,14206,2
14070,14206,15
14072,14206,97
14075,14206,246
14080,14206,22
14081,14206,4
14085,14206,37
14086,14206,183
14091,14206,6
14092,14206,14
14094,14206,129
14102,14206,4
14105,14206,12
14108,14206,10
14109,14206,5
14111,14206,13
14120,14206,132
14127,14206,210
14131,14206,15
14132,14206,13
14139,14206,13
14141,14206,15
14150,14206,203
14169,14206,1
14170,14206,16
14172,14206,6
14174,14206,8
14201,14206,61
14202,14206,37
14203,14206,9
14204,14206,66
14207,14206,147
14208,14206,58
14209,14206,29
14210,14206,203
14211,14206,192
14212,14206,168
14213,14206,161
14214,14206,77
14215,14206,275
14216,14206,96
14217,14206,127
14218,14206,134
14219,14206,67
14220,14206,222
14221,14206,170
14222,14206,67
14223,14206,116
14224,14206,421
14225,14206,293
14226,14206,118
14227,14206,244
14228,14206,52
14261,14206,1
14301,14206,31
14303,14206,11
14304,14206,82
14305,14206,41
14001,14218,18
14004,14218,25
14006,14218,58
14008,14218,3
14012,14218,2
14013,14218,2
14025,14218,22
14028,14218,1
14030,14218,10
14031,14218,11
14032,14218,11
14033,14218,13
14034,14218,6
14043,14218,76
14047,14218,44
14051,14218,29
14052,14218,53
14055,14218,8
14057,14218,48
14059,14218,40
14061,14218,3
14067,14218,2
14068,14218,8
14069,14218,4
14070,14218,5
14072,14218,32
14075,14218,357
14080,14218,16
14081,14218,6
14085,14218,61
14086,14218,98
14091,14218,2
14092,14218,7
14094,14218,32
14102,14218,6
14105,14218,3
14108,14218,6
14109,14218,3
14111,14218,16
14120,14218,58
14126,14218,2
14127,14218,161
14131,14218,2
14132,14218,8
14139,14218,11
14141,14218,18
14145,14218,1
14150,14218,70
14169,14218,1
14170,14218,6
14172,14218,2
14174,14218,6
14201,14218,31
14202,14218,21
14203,14218,3
14204,14218,23
14206,14218,71
14207,14218,69
14208,14218,22
14209,14218,23
14210,14218,91
14211,14218,70
14212,14218,36
14213,14218,68
14214,14218,48
14215,14218,134
14216,14218,49
14217,14218,56
14219,14218,154
14220,14218,240
14221,14218,87
14222,14218,34
14223,14218,40
14224,14218,290
14225,14218,131
14226,14218,50
14227,14218,91
14228,14218,34
14261,14218,5
14301,14218,11
14303,14218,3
14304,14218,36
14305,14218,18
14001,14109,9
14004,14109,3
14006,14109,2
14008,14109,1
14012,14109,1
14028,14109,1
14030,14109,1
14031,14109,1
14032,14109,4
14034,14109,1
14043,14109,7
14047,14109,1
14051,14109,7
14052,14109,4
14057,14109,1
14059,14109,5
14067,14109,5
14068,14109,3
14072,14109,27
14075,14109,10
14080,14109,1
14086,14109,10
14092,14109,92
14094,14109,30
14102,14109,1
14105,14109,7
14108,14109,8
14112,14109,1
14120,14109,51
14126,14109,1
14127,14109,4
14131,14109,15
14132,14109,19
14150,14109,28
14172,14109,6
14174,14109,37
14201,14109,3
14202,14109,2
14203,14109,1
14206,14109,2
14207,14109,7
14208,14109,2
14210,14109,9
14211,14109,4
14212,14109,1
14213,14109,6
14214,14109,3
14215,14109,3
14216,14109,10
14217,14109,16
14218,14109,3
14219,14109,2
14220,14109,6
14221,14109,27
14222,14109,4
14223,14109,8
14224,14109,9
14225,14109,6
14226,14109,17
14227,14109,2
14228,14109,8
14301,14109,14
14303,14109,3
14304,14109,62
14305,14109,49
14001,14075,27
14004,14075,50
14006,14075,259
14008,14075,6
14013,14075,3
14025,14075,139
14026,14075,3
14028,14075,2
14030,14075,16
14031,14075,24
14032,14075,18
14033,14075,49
14034,14075,33
14035,14075,2
14037,14075,1
14043,14075,119
14047,14075,218
14051,14075,32
14052,14075,145
14055,14075,21
14057,14075,412
14059,14075,70
14061,14075,6
14067,14075,5
14068,14075,10
14069,14075,12
14070,14075,56
14072,14075,45
14080,14075,38
14081,14075,26
14085,14075,320
14086,14075,158
14091,14075,15
14092,14075,13
14094,14075,55
14102,14075,10
14105,14075,5
14108,14075,7
14109,14075,1
14111,14075,88
14112,14075,5
14120,14075,56
14126,14075,1
14127,14075,488
14131,14075,3
14132,14075,7
14134,14075,2
14139,14075,17
14141,14075,157
14145,14075,5
14150,14075,79
14169,14075,1
14170,14075,22
14172,14075,3
14174,14075,4
14201,14075,25
14202,14075,12
14203,14075,6
14204,14075,32
14206,14075,123
14207,14075,48
14208,14075,25
14209,14075,27
14210,14075,81
14211,14075,68
14212,14075,43
14213,14075,56
14214,14075,55
14215,14075,106
14216,14075,59
14217,14075,52
14218,14075,252
14219,14075,365
14220,14075,213
14221,14075,94
14222,14075,42
14223,14075,55
14224,14075,401
14225,14075,175
14226,14075,55
14227,14075,132
14228,14075,37
14261,14075,7
14301,14075,15
14303,14075,7
14304,14075,42
14305,14075,13
14001,14222,8
14004,14222,9
14006,14222,23
14008,14222,3
14013,14222,1
14025,14222,6
14026,14222,1
14028,14222,2
14030,14222,2
14031,14222,12
14032,14222,13
14033,14222,2
14034,14222,1
14043,14222,43
14047,14222,15
14051,14222,43
14052,14222,33
14055,14222,1
14057,14222,15
14059,14222,9
14067,14222,5
14068,14222,21
14069,14222,3
14070,14222,3
14072,14222,61
14075,14222,93
14080,14222,9
14081,14222,1
14085,14222,17
14086,14222,57
14091,14222,1
14092,14222,16
14094,14222,58
14108,14222,3
14109,14222,1
14111,14222,9
14120,14222,87
14126,14222,1
14127,14222,76
14131,14222,3
14132,14222,12
14139,14222,5
14141,14222,10
14150,14222,147
14169,14222,1
14170,14222,8
14172,14222,5
14174,14222,12
14201,14222,93
14202,14222,29
14203,14222,6
14204,14222,26
14206,14222,55
14207,14222,99
14208,14222,44
14209,14222,84
14210,14222,25
14211,14222,89
14212,14222,29
14213,14222,214
14214,14222,100
14215,14222,133
14216,14222,141
14217,14222,129
14218,14222,32
14219,14222,24
14220,14222,57
14221,14222,135
14223,14222,90
14224,14222,94
14225,14222,83
14226,14222,104
14227,14222,49
14228,14222,52
14261,14222,1
14301,14222,5
14303,14222,10
14304,14222,34
14305,14222,25
14001,14047,6
14004,14047,2
14006,14047,168
14025,14047,1
14026,14047,1
14030,14047,1
14031,14047,2
14032,14047,4
14033,14047,3
14034,14047,2
14037,14047,1
14043,14047,11
14051,14047,6
14052,14047,16
14055,14047,3
14057,14047,39
14059,14047,5
14061,14047,4
14068,14047,2
14069,14047,3
14070,14047,8
14072,14047,11
14075,14047,121
14080,14047,12
14081,14047,14
14085,14047,36
14086,14047,12
14091,14047,4
14094,14047,5
14102,14047,2
14105,14047,3
14108,14047,2
14111,14047,22
14112,14047,4
14120,14047,9
14127,14047,20
14131,14047,1
14132,14047,1
14139,14047,1
14141,14047,12
14150,14047,25
14170,14047,1
14172,14047,1
14174,14047,3
14201,14047,7
14202,14047,4
14204,14047,1
14206,14047,14
14207,14047,13
14208,14047,2
14209,14047,9
14210,14047,14
14211,14047,13
14212,14047,7
14213,14047,28
14214,14047,4
14215,14047,17
14216,14047,16
14217,14047,17
14218,14047,14
14219,14047,23
14220,14047,12
14221,14047,24
14222,14047,10
14223,14047,16
14224,14047,26
14225,14047,30
14226,14047,9
14227,14047,15
14228,14047,8
14261,14047,1
14301,14047,10
14304,14047,6
14305,14047,1
14001,14209,30
14004,14209,23
14006,14209,31
14008,14209,4
14012,14209,2
14013,14209,3
14025,14209,9
14026,14209,3
14028,14209,6
14030,14209,2
14031,14209,29
14032,14209,33
14033,14209,3
14034,14209,6
14035,14209,1
14037,14209,3
14043,14209,117
14047,14209,14
14051,14209,81
14052,14209,69
14055,14209,3
14057,14209,35
14059,14209,20
14067,14209,10
14068,14209,27
14069,14209,5
14070,14209,4
14072,14209,91
14075,14209,182
14080,14209,15
14081,14209,3
14085,14209,48
14086,14209,117
14091,14209,4
14092,14209,16
14094,14209,128
14102,14209,4
14105,14209,5
14108,14209,13
14109,14209,3
14111,14209,6
14120,14209,123
14126,14209,1
14127,14209,135
14131,14209,11
14132,14209,8
14134,14209,1
14139,14209,9
14141,14209,15
14150,14209,219
14170,14209,7
14172,14209,2
14174,14209,13
14201,14209,81
14202,14209,34
14203,14209,18
14204,14209,69
14206,14209,110
14207,14209,101
14208,14209,107
14210,14209,67
14211,14209,164
14212,14209,67
14213,14209,151
14214,14209,130
14215,14209,342
14216,14209,170
14217,14209,172
14218,14209,81
14219,14209,50
14220,14209,118
14221,14209,257
14222,14209,144
14223,14209,121
14224,14209,172
14225,14209,200
14226,14209,190
14227,14209,116
14228,14209,88
14301,14209,33
14303,14209,28
14304,14209,82
14305,14209,52
14001,14214,33
14004,14214,59
14006,14214,36
14008,14214,3
14012,14214,9
14025,14214,23
14026,14214,6
14028,14214,5
14030,14214,8
14031,14214,41
14032,14214,50
14033,14214,11
14034,14214,5
14035,14214,1
14037,14214,2
14043,14214,150
14047,14214,33
14051,14214,181
14052,14214,99
14055,14214,4
14057,14214,31
14059,14214,58
14067,14214,22
14068,14214,76
14069,14214,4
14070,14214,4
14072,14214,106
14075,14214,195
14080,14214,26
14081,14214,5
14085,14214,34
14086,14214,244
14091,14214,3
14092,14214,39
14094,14214,158
14102,14214,7
14105,14214,7
14108,14214,15
14109,14214,2
14111,14214,13
14120,14214,259
14127,14214,162
14131,14214,11
14132,14214,24
14139,14214,8
14141,14214,21
14145,14214,1
14150,14214,390
14170,14214,7
14172,14214,16
14174,14214,21
14201,14214,153
14202,14214,63
14203,14214,29
14204,14214,79
14206,14214,116
14207,14214,183
14208,14214,78
14209,14214,133
14210,14214,68
14211,14214,175
14212,14214,66
14213,14214,203
14215,14214,428
14216,14214,260
14217,14214,259
14218,14214,102
14219,14214,77
14220,14214,135
14221,14214,612
14222,14214,190
14223,14214,231
14224,14214,266
14225,14214,308
14226,14214,369
14227,14214,189
14228,14214,259
14261,14214,3
14301,14214,37
14302,14214,1
14303,14214,28
14304,14214,106
14305,14214,58
14001,14201,16
14004,14201,38
14006,14201,37
14008,14201,3
14012,14201,3
14025,14201,9
14026,14201,7
14028,14201,2
14031,14201,30
14032,14201,18
14033,14201,4
14034,14201,1
14043,14201,76
14047,14201,20
14051,14201,61
14052,14201,48
14055,14201,2
14057,14201,27
14059,14201,35
14061,14201,1
14067,14201,14
14068,14201,22
14070,14201,3
14072,14201,72
14075,14201,160
14080,14201,4
14081,14201,3
14085,14201,41
14086,14201,146
14091,14201,5
14092,14201,17
14094,14201,96
14102,14201,6
14105,14201,8
14108,14201,9
14111,14201,14
14120,14201,83
14126,14201,3
14127,14201,105
14131,14201,10
14132,14201,11
14139,14201,1
14141,14201,8
14150,14201,165
14170,14201,8
14172,14201,1
14174,14201,23
14202,14201,45
14203,14201,8
14204,14201,38
14206,14201,74
14207,14201,131
14208,14201,44
14209,14201,47
14210,14201,62
14211,14201,68
14212,14201,35
14213,14201,205
14214,14201,117
14215,14201,128
14216,14201,143
14217,14201,138
14218,14201,63
14219,14201,41
14220,14201,126
14221,14201,225
14222,14201,133
14223,14201,117
14224,14201,182
14225,14201,173
14226,14201,141
14227,14201,105
14228,14201,73
14301,14201,19
14303,14201,10
14304,14201,57
14305,14201,32
14001,14207,30
14004,14207,50
14006,14207,53
14008,14207,8
14012,14207,10
14013,14207,5
14025,14207,12
14026,14207,2
14028,14207,8
14030,14207,4
14031,14207,58
14032,14207,57
14033,14207,6
14034,14207,2
14035,14207,1
14037,14207,1
14043,14207,172
14047,14207,47
14051,14207,129
14052,14207,77
14055,14207,6
14057,14207,40
14059,14207,51
14061,14207,1
14067,14207,26
14068,14207,44
14069,14207,3
14070,14207,6
14072,14207,290
14075,14207,224
14080,14207,13
14081,14207,7
14085,14207,55
14086,14207,213
14092,14207,69
14094,14207,309
14102,14207,7
14105,14207,24
14108,14207,30
14109,14207,9
14111,14207,8
14112,14207,1
14120,14207,474
14126,14207,2
14127,14207,138
14131,14207,31
14132,14207,44
14134,14207,1
14139,14207,21
14141,14207,15
14145,14207,1
14150,14207,553
14170,14207,5
14172,14207,18
14174,14207,26
14201,14207,81
14202,14207,26
14203,14207,9
14204,14207,60
14206,14207,104
14208,14207,75
14209,14207,64
14210,14207,70
14211,14207,122
14212,14207,73
14213,14207,217
14214,14207,140
14215,14207,291
14216,14207,224
14217,14207,302
14218,14207,126
14219,14207,69
14220,14207,155
14221,14207,342
14222,14207,67
14223,14207,280
14224,14207,246
14225,14207,262
14226,14207,211
14227,14207,149
14228,14207,148
14261,14207,2
14301,14207,37
14303,14207,14
14304,14207,240
14305,14207,74
14001,14227,39
14004,14227,76
14006,14227,46
14008,14227,2
14012,14227,9
14013,14227,3
14025,14227,17
14026,14227,5
14028,14227,1
14030,14227,9
14031,14227,33
14032,14227,29
14033,14227,18
14034,14227,7
14037,14227,2
14043,14227,304
14047,14227,43
14051,14227,72
14052,14227,119
14055,14227,6
14057,14227,44
14059,14227,80
14061,14227,2
14067,14227,19
14068,14227,37
14069,14227,7
14070,14227,7
14072,14227,70
14075,14227,232
14080,14227,42
14081,14227,5
14085,14227,32
14086,14227,330
14091,14227,4
14092,14227,16
14094,14227,170
14102,14227,8
14105,14227,11
14108,14227,12
14109,14227,1
14111,14227,17
14120,14227,126
14127,14227,201
14131,14227,14
14132,14227,14
14134,14227,2
14139,14227,13
14141,14227,29
14145,14227,3
14150,14227,225
14170,14227,17
14172,14227,10
14174,14227,15
14201,14227,44
14202,14227,30
14203,14227,16
14204,14227,66
14206,14227,294
14207,14227,94
14208,14227,57
14209,14227,28
14210,14227,131
14211,14227,163
14212,14227,109
14213,14227,93
14214,14227,74
14215,14227,274
14216,14227,57
14217,14227,102
14218,14227,150
14219,14227,73
14220,14227,176
14221,14227,244
14222,14227,43
14223,14227,112
14224,14227,411
14225,14227,390
14226,14227,121
14228,14227,78
14301,14227,25
14302,14227,1
14303,14227,21
14304,14227,74
14305,14227,35
14001,14211,6
14004,14211,7
14006,14211,17
14008,14211,3
14013,14211,1
14025,14211,8
14026,14211,1
14028,14211,4
14031,14211,8
14032,14211,10
14033,14211,3
14037,14211,1
14043,14211,48
14047,14211,6
14051,14211,28
14052,14211,9
14055,14211,1
14057,14211,14
14059,14211,9
14067,14211,4
14068,14211,8
14069,14211,1
14070,14211,2
14072,14211,36
14075,14211,70
14080,14211,11
14081,14211,2
14085,14211,10
14086,14211,94
14091,14211,2
14092,14211,12
14094,14211,59
14102,14211,1
14105,14211,2
14108,14211,6
14111,14211,4
14120,14211,38
14127,14211,31
14131,14211,4
14132,14211,8
14139,14211,2
14141,14211,3
14145,14211,1
14150,14211,65
14170,14211,4
14172,14211,3
14174,14211,7
14201,14211,33
14202,14211,10
14203,14211,5
14204,14211,40
14206,14211,86
14207,14211,65
14208,14211,34
14209,14211,20
14210,14211,50
14212,14211,72
14213,14211,65
14214,14211,49
14215,14211,242
14216,14211,53
14217,14211,38
14218,14211,52
14219,14211,25
14220,14211,51
14221,14211,64
14222,14211,17
14223,14211,25
14224,14211,84
14225,14211,104
14226,14211,56
14227,14211,57
14228,14211,29
14301,14211,9
14302,14211,1
14303,14211,1
14304,14211,27
14305,14211,13
14001,14216,21
14004,14216,31
14006,14216,36
14012,14216,4
14025,14216,8
14026,14216,6
14028,14216,1
14030,14216,1
14031,14216,30
14032,14216,19
14033,14216,5
14034,14216,3
14043,14216,80
14047,14216,16
14051,14216,66
14052,14216,51
14055,14216,2
14057,14216,21
14059,14216,12
14061,14216,1
14067,14216,12
14068,14216,19
14069,14216,3
14070,14216,3
14072,14216,96
14075,14216,124
14080,14216,13
14081,14216,6
14085,14216,22
14086,14216,95
14092,14216,26
14094,14216,101
14102,14216,3
14105,14216,4
14108,14216,2
14109,14216,1
14111,14216,6
14120,14216,196
14127,14216,73
14131,14216,9
14132,14216,17
14134,14216,1
14139,14216,4
14141,14216,20
14150,14216,296
14170,14216,1
14172,14216,6
14174,14216,7
14201,14216,79
14202,14216,37
14203,14216,7
14204,14216,38
14206,14216,73
14207,14216,240
14208,14216,56
14209,14216,45
14210,14216,58
14211,14216,113
14212,14216,38
14213,14216,145
14214,14216,129
14215,14216,174
14217,14216,280
14218,14216,58
14219,14216,41
14220,14216,83
14221,14216,208
14222,14216,109
14223,14216,209
14224,14216,146
14225,14216,173
14226,14216,178
14227,14216,82
14228,14216,75
14261,14216,1
14301,14216,19
14303,14216,18
14304,14216,100
14305,14216,48
14001,14217,22
14004,14217,24
14006,14217,21
14008,14217,2
14012,14217,2
14013,14217,1
14025,14217,8
14026,14217,5
14028,14217,4
14031,14217,30
14032,14217,31
14033,14217,5
14034,14217,8
14043,14217,90
14047,14217,20
14051,14217,87
14052,14217,38
14055,14217,2
14057,14217,25
14059,14217,17
14061,14217,3
14067,14217,17
14068,14217,34
14069,14217,2
14070,14217,6
14072,14217,149
14075,14217,129
14080,14217,13
14081,14217,2
14085,14217,27
14086,14217,95
14091,14217,3
14092,14217,28
14094,14217,158
14102,14217,4
14105,14217,10
14108,14217,11
14109,14217,1
14111,14217,3
14120,14217,342
14126,14217,1
14127,14217,77
14131,14217,10
14132,14217,23
14139,14217,6
14141,14217,6
14150,14217,543
14170,14217,7
14172,14217,9
14174,14217,11
14201,14217,54
14202,14217,25
14203,14217,10
14204,14217,53
14206,14217,85
14207,14217,213
14208,14217,44
14209,14217,44
14210,14217,48
14211,14217,82
14212,14217,35
14213,14217,134
14214,14217,108
14215,14217,207
14216,14217,174
14218,14217,65
14219,14217,26
14220,14217,85
14221,14217,237
14222,14217,45
14223,14217,298
14224,14217,133
14225,14217,144
14226,14217,160
14227,14217,103
14228,14217,124
14301,14217,32
14303,14217,18
14304,14217,154
14305,14217,33
14001,14132,7
14004,14132,5
14006,14132,1
14008,14132,3
14012,14132,5
14025,14132,1
14026,14132,1
14028,14132,8
14030,14132,1
14031,14132,4
14032,14132,4
14033,14132,1
14034,14132,1
14043,14132,6
14051,14132,9
14052,14132,1
14057,14132,4
14059,14132,10
14067,14132,14
14068,14132,2
14072,14132,32
14075,14132,7
14080,14132,3
14081,14132,1
14085,14132,1
14086,14132,8
14092,14132,96
14094,14132,157
14105,14132,8
14108,14132,27
14109,14132,6
14120,14132,196
14126,14132,1
14127,14132,9
14131,14132,52
14141,14132,2
14145,14132,1
14150,14132,44
14170,14132,3
14172,14132,20
14174,14132,18
14201,14132,4
14202,14132,1
14204,14132,2
14206,14132,5
14207,14132,8
14209,14132,2
14210,14132,2
14212,14132,3
14213,14132,7
14214,14132,4
14215,14132,4
14216,14132,8
14217,14132,19
14218,14132,7
14219,14132,7
14220,14132,8
14221,14132,24
14222,14132,2
14223,14132,14
14224,14132,14
14225,14132,10
14226,14132,25
14227,14132,1
14228,14132,21
14301,14132,46
14303,14132,30
14304,14132,195
14305,14132,60
14001,14303,12
14004,14303,4
14006,14303,8
14008,14303,1
14012,14303,2
14025,14303,1
14028,14303,6
14030,14303,4
14031,14303,6
14032,14303,2
14034,14303,1
14043,14303,17
14047,14303,2
14051,14303,12
14052,14303,7
14057,14303,2
14059,14303,4
14067,14303,15
14068,14303,2
14069,14303,1
14070,14303,5
14072,14303,139
14075,14303,25
14080,14303,2
14085,14303,6
14086,14303,17
14092,14303,154
14094,14303,138
14105,14303,3
14108,14303,18
14109,14303,13
14111,14303,2
14120,14303,220
14126,14303,1
14127,14303,10
14131,14303,66
14132,14303,51
14139,14303,1
14141,14303,3
14145,14303,2
14150,14303,89
14170,14303,2
14172,14303,22
14174,14303,70
14201,14303,9
14202,14303,5
14203,14303,2
14204,14303,10
14206,14303,11
14207,14303,16
14208,14303,16
14209,14303,7
14210,14303,7
14211,14303,36
14212,14303,14
14213,14303,26
14214,14303,22
14215,14303,52
14216,14303,19
14217,14303,30
14218,14303,14
14219,14303,7
14220,14303,21
14221,14303,30
14222,14303,17
14223,14303,31
14224,14303,27
14225,14303,18
14226,14303,23
14227,14303,18
14228,14303,22
14261,14303,5
14301,14303,305
14302,14303,3
14304,14303,481
14305,14303,341
14001,14051,48
14004,14051,20
14006,14051,6
14008,14051,1
14012,14051,3
14013,14051,2
14025,14051,5
14026,14051,2
14031,14051,62
14032,14051,120
14043,14051,64
14047,14051,7
14052,14051,15
14057,14051,12
14059,14051,14
14067,14051,15
14068,14051,65
14070,14051,1
14072,14051,26
14075,14051,50
14080,14051,7
14081,14051,1
14085,14051,2
14086,14051,68
14091,14051,1
14092,14051,20
14094,14051,234
14102,14051,2
14105,14051,7
14108,14051,12
14109,14051,6
14111,14051,2
14120,14051,108
14126,14051,1
14127,14051,32
14131,14051,4
14132,14051,9
14139,14051,3
14141,14051,3
14145,14051,2
14150,14051,102
14170,14051,3
14172,14051,4
14174,14051,5
14201,14051,13
14202,14051,11
14203,14051,4
14204,14051,4
14206,14051,18
14207,14051,29
14208,14051,5
14209,14051,4
14210,14051,23
14211,14051,21
14212,14051,5
14213,14051,17
14214,14051,26
14215,14051,30
14216,14051,31
14217,14051,55
14218,14051,28
14219,14051,12
14220,14051,35
14221,14051,263
14222,14051,25
14223,14051,49
14224,14051,61
14225,14051,76
14226,14051,94
14227,14051,33
14228,14051,70
14301,14051,9
14303,14051,2
14304,14051,37
14305,14051,21
14001,14215,21
14004,14215,23
14006,14215,19
14008,14215,2
14012,14215,6
14013,14215,3
14025,14215,10
14026,14215,2
14030,14215,2
14031,14215,12
14032,14215,27
14033,14215,5
14034,14215,2
14037,14215,2
14043,14215,90
14047,14215,17
14051,14215,79
14052,14215,41
14055,14215,1
14057,14215,36
14059,14215,26
14067,14215,10
14068,14215,24
14069,14215,3
14070,14215,2
14072,14215,46
14075,14215,131
14080,14215,14
14081,14215,3
14085,14215,28
14086,14215,114
14091,14215,4
14092,14215,25
14094,14215,114
14102,14215,2
14105,14215,12
14108,14215,11
14109,14215,1
14111,14215,12
14120,14215,141
14127,14215,82
14131,14215,10
14132,14215,17
14139,14215,4
14141,14215,10
14150,14215,145
14170,14215,7
14172,14215,4
14174,14215,10
14201,14215,58
14202,14215,31
14203,14215,23
14204,14215,45
14206,14215,97
14207,14215,114
14208,14215,73
14209,14215,59
14210,14215,74
14211,14215,190
14212,14215,49
14213,14215,103
14214,14215,136
14216,14215,124
14217,14215,119
14218,14215,87
14219,14215,33
14220,14215,81
14221,14215,249
14222,14215,74
14223,14215,104
14224,14215,159
14225,14215,265
14226,14215,188
14227,14215,91
14228,14215,58
14261,14215,1
14301,14215,23
14303,14215,15
14304,14215,67
14305,14215,36
14001,14120,39
14004,14120,34
14006,14120,27
14008,14120,3
14012,14120,7
14013,14120,1
14025,14120,12
14026,14120,2
14028,14120,8
14030,14120,1
14031,14120,31
14032,14120,36
14033,14120,7
14034,14120,3
14043,14120,66
14047,14120,11
14051,14120,108
14052,14120,29
14055,14120,3
14057,14120,31
14059,14120,30
